toolName,famille,discipline,discipline_categorie,total_respondants_discipline,count,fractionOfUse,percentageOfUse
personal solution,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
personal solution,autre,Sciences physiques,STEM,2598,0.5,NaN,NaN
personal solution,autre,Droit,SHS,505,0,NaN,NaN
Scribd,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Scribd,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Scribd,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Scribd,autre,Médecine,Médecine,3803,0,NaN,NaN
Scribd,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Scribd,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Scribd,autre,Droit,SHS,505,0,NaN,NaN
MathCast,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
MathCast,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
MathCast,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MathCast,autre,Médecine,Médecine,3803,0,NaN,NaN
MathCast,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
MathCast,autre,Sciences physiques,STEM,2598,0.5,NaN,NaN
MathCast,autre,Droit,SHS,505,0,NaN,NaN
Calc,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Calc,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Calc,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Calc,autre,Médecine,Médecine,3803,0,NaN,NaN
Calc,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Calc,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Calc,autre,Droit,SHS,505,0,NaN,NaN
Bibdesk,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Bibdesk,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Bibdesk,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Bibdesk,autre,Médecine,Médecine,3803,0,NaN,NaN
Bibdesk,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Bibdesk,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Bibdesk,autre,Droit,SHS,505,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Sciences physiques,STEM,2598,1,NaN,NaN
restructured text for technical documentation,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Writer Pro,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Writer Pro,balisage et texte brut,Sciences de la vie,STEM,5162,1,NaN,NaN
Writer Pro,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Writer Pro,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Writer Pro,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Writer Pro,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Writer Pro,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Lynx,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Lynx,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Lynx,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Lynx,autre,Médecine,Médecine,3803,0,NaN,NaN
Lynx,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Lynx,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Lynx,autre,Droit,SHS,505,0,NaN,NaN
Zettelkasten,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Zettelkasten,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Zettelkasten,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Zettelkasten,autre,Médecine,Médecine,3803,0,NaN,NaN
Zettelkasten,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Zettelkasten,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Zettelkasten,autre,Droit,SHS,505,0,NaN,NaN
Mindmap,autre,Sciences sociales et économie,SHS,6353,0.3333333333333333,NaN,NaN
Mindmap,autre,Sciences de la vie,STEM,5162,0.3333333333333333,NaN,NaN
Mindmap,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Mindmap,autre,Médecine,Médecine,3803,0,NaN,NaN
Mindmap,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Mindmap,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Mindmap,autre,Droit,SHS,505,0.3333333333333333,NaN,NaN
Sweave,autre,Sciences sociales et économie,SHS,6353,2,NaN,NaN
Sweave,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Sweave,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Sweave,autre,Médecine,Médecine,3803,0,NaN,NaN
Sweave,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Sweave,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Sweave,autre,Droit,SHS,505,0,NaN,NaN
Preview,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Preview,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Preview,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Preview,autre,Médecine,Médecine,3803,0,NaN,NaN
Preview,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Preview,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Preview,autre,Droit,SHS,505,0,NaN,NaN
APA (American Psychological Association) manual,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
APA (American Psychological Association) manual,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
APA (American Psychological Association) manual,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
APA (American Psychological Association) manual,autre,Médecine,Médecine,3803,1,NaN,NaN
APA (American Psychological Association) manual,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
APA (American Psychological Association) manual,autre,Sciences physiques,STEM,2598,0,NaN,NaN
APA (American Psychological Association) manual,autre,Droit,SHS,505,0,NaN,NaN
Google,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Google,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Google,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Google,autre,Médecine,Médecine,3803,0,NaN,NaN
Google,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Google,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Google,autre,Droit,SHS,505,0,NaN,NaN
DuckDuckGo,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
DuckDuckGo,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
DuckDuckGo,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
DuckDuckGo,autre,Médecine,Médecine,3803,0,NaN,NaN
DuckDuckGo,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
DuckDuckGo,autre,Sciences physiques,STEM,2598,0,NaN,NaN
DuckDuckGo,autre,Droit,SHS,505,0,NaN,NaN
php,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
php,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
php,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
php,autre,Médecine,Médecine,3803,0,NaN,NaN
php,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
php,autre,Sciences physiques,STEM,2598,0,NaN,NaN
php,autre,Droit,SHS,505,0,NaN,NaN
Perl,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Perl,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Perl,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Perl,autre,Médecine,Médecine,3803,0,NaN,NaN
Perl,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Perl,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Perl,autre,Droit,SHS,505,0,NaN,NaN
Javascript,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Javascript,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Javascript,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Javascript,autre,Médecine,Médecine,3803,0,NaN,NaN
Javascript,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Javascript,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Javascript,autre,Droit,SHS,505,0,NaN,NaN
Peerla,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Peerla,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Peerla,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Peerla,autre,Médecine,Médecine,3803,1,NaN,NaN
Peerla,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Peerla,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Peerla,autre,Droit,SHS,505,0,NaN,NaN
PDF creator,autre,Sciences sociales et économie,SHS,6353,2,NaN,NaN
PDF creator,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
PDF creator,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
PDF creator,autre,Médecine,Médecine,3803,0,NaN,NaN
PDF creator,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
PDF creator,autre,Sciences physiques,STEM,2598,0,NaN,NaN
PDF creator,autre,Droit,SHS,505,0,NaN,NaN
copy,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
copy,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
copy,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
copy,autre,Médecine,Médecine,3803,0,NaN,NaN
copy,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
copy,autre,Sciences physiques,STEM,2598,0,NaN,NaN
copy,autre,Droit,SHS,505,0,NaN,NaN
Circus Ponies Notebook,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Circus Ponies Notebook,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Circus Ponies Notebook,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Circus Ponies Notebook,autre,Médecine,Médecine,3803,0,NaN,NaN
Circus Ponies Notebook,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Circus Ponies Notebook,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Circus Ponies Notebook,autre,Droit,SHS,505,0,NaN,NaN
literature management program,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
literature management program,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
literature management program,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
literature management program,autre,Médecine,Médecine,3803,1,NaN,NaN
literature management program,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
literature management program,autre,Sciences physiques,STEM,2598,0,NaN,NaN
literature management program,autre,Droit,SHS,505,0,NaN,NaN
Dokuwiki,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Dokuwiki,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Dokuwiki,balisage et texte brut,Ingénierie & technologie,STEM,3784,2,NaN,NaN
Dokuwiki,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Dokuwiki,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Dokuwiki,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Dokuwiki,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Igor,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Igor,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
Igor,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Igor,autre,Médecine,Médecine,3803,0,NaN,NaN
Igor,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Igor,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Igor,autre,Droit,SHS,505,0,NaN,NaN
ProCite,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
ProCite,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
ProCite,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
ProCite,autre,Médecine,Médecine,3803,0,NaN,NaN
ProCite,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
ProCite,autre,Sciences physiques,STEM,2598,0,NaN,NaN
ProCite,autre,Droit,SHS,505,0,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,1,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
word to pdf converters (and vice versa),autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
online platforms to store and share large files,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
online platforms to store and share large files,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
online platforms to store and share large files,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
online platforms to store and share large files,autre,Médecine,Médecine,3803,0,NaN,NaN
online platforms to store and share large files,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
online platforms to store and share large files,autre,Sciences physiques,STEM,2598,0,NaN,NaN
online platforms to store and share large files,autre,Droit,SHS,505,0,NaN,NaN
MS Word Online,Word et apparentés,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
MS Word Online,Word et apparentés,Sciences de la vie,STEM,5162,1,NaN,NaN
MS Word Online,Word et apparentés,Ingénierie & technologie,STEM,3784,2,NaN,NaN
MS Word Online,Word et apparentés,Médecine,Médecine,3803,0,NaN,NaN
MS Word Online,Word et apparentés,Arts et Lettres,SHS,3154,0,NaN,NaN
MS Word Online,Word et apparentés,Sciences physiques,STEM,2598,0.5,NaN,NaN
MS Word Online,Word et apparentés,Droit,SHS,505,0,NaN,NaN
ACM (Association for Computing Machinery) author profile page,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
ACM (Association for Computing Machinery) author profile page,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
ACM (Association for Computing Machinery) author profile page,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
ACM (Association for Computing Machinery) author profile page,autre,Médecine,Médecine,3803,0,NaN,NaN
ACM (Association for Computing Machinery) author profile page,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
ACM (Association for Computing Machinery) author profile page,autre,Sciences physiques,STEM,2598,0,NaN,NaN
ACM (Association for Computing Machinery) author profile page,autre,Droit,SHS,505,1,NaN,NaN
IDL,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
IDL,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
IDL,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
IDL,autre,Médecine,Médecine,3803,0,NaN,NaN
IDL,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
IDL,autre,Sciences physiques,STEM,2598,1,NaN,NaN
IDL,autre,Droit,SHS,505,0,NaN,NaN
peers / colleagues,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
peers / colleagues,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
peers / colleagues,autre,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
peers / colleagues,autre,Médecine,Médecine,3803,0,NaN,NaN
peers / colleagues,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
peers / colleagues,autre,Sciences physiques,STEM,2598,0,NaN,NaN
peers / colleagues,autre,Droit,SHS,505,0,NaN,NaN
Perforce,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Perforce,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
Perforce,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Perforce,autre,Médecine,Médecine,3803,0,NaN,NaN
Perforce,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Perforce,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Perforce,autre,Droit,SHS,505,0,NaN,NaN
Statistica,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Statistica,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
Statistica,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Statistica,autre,Médecine,Médecine,3803,0,NaN,NaN
Statistica,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Statistica,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Statistica,autre,Droit,SHS,505,0,NaN,NaN
RefWorks Flow,autre,Sciences sociales et économie,SHS,6353,0.2,NaN,NaN
RefWorks Flow,autre,Sciences de la vie,STEM,5162,0.2,NaN,NaN
RefWorks Flow,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
RefWorks Flow,autre,Médecine,Médecine,3803,0.2,NaN,NaN
RefWorks Flow,autre,Arts et Lettres,SHS,3154,0.2,NaN,NaN
RefWorks Flow,autre,Sciences physiques,STEM,2598,0.2,NaN,NaN
RefWorks Flow,autre,Droit,SHS,505,0,NaN,NaN
institutional solution,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
institutional solution,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
institutional solution,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
institutional solution,autre,Médecine,Médecine,3803,0,NaN,NaN
institutional solution,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
institutional solution,autre,Sciences physiques,STEM,2598,0,NaN,NaN
institutional solution,autre,Droit,SHS,505,0,NaN,NaN
ChemOffice,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
ChemOffice,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
ChemOffice,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
ChemOffice,autre,Médecine,Médecine,3803,0,NaN,NaN
ChemOffice,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
ChemOffice,autre,Sciences physiques,STEM,2598,0.5,NaN,NaN
ChemOffice,autre,Droit,SHS,505,0,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,1,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
Mind Genius,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Mind Genius,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Mind Genius,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Mind Genius,autre,Médecine,Médecine,3803,0,NaN,NaN
Mind Genius,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Mind Genius,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Mind Genius,autre,Droit,SHS,505,0,NaN,NaN
institutional list of publications,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
institutional list of publications,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
institutional list of publications,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
institutional list of publications,autre,Médecine,Médecine,3803,0,NaN,NaN
institutional list of publications,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
institutional list of publications,autre,Sciences physiques,STEM,2598,0,NaN,NaN
institutional list of publications,autre,Droit,SHS,505,0,NaN,NaN
Indian lists of recent publications,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Indian lists of recent publications,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Indian lists of recent publications,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Indian lists of recent publications,autre,Médecine,Médecine,3803,0,NaN,NaN
Indian lists of recent publications,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Indian lists of recent publications,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Indian lists of recent publications,autre,Droit,SHS,505,0,NaN,NaN
Linux,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Linux,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Linux,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Linux,autre,Médecine,Médecine,3803,0,NaN,NaN
Linux,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Linux,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Linux,autre,Droit,SHS,505,0,NaN,NaN
750words.com,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
750words.com,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
750words.com,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
750words.com,autre,Médecine,Médecine,3803,0,NaN,NaN
750words.com,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
750words.com,autre,Sciences physiques,STEM,2598,0,NaN,NaN
750words.com,autre,Droit,SHS,505,0,NaN,NaN
Seafile,autre,Sciences sociales et économie,SHS,6353,0.2,NaN,NaN
Seafile,autre,Sciences de la vie,STEM,5162,0.2,NaN,NaN
Seafile,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Seafile,autre,Médecine,Médecine,3803,0.2,NaN,NaN
Seafile,autre,Arts et Lettres,SHS,3154,0.2,NaN,NaN
Seafile,autre,Sciences physiques,STEM,2598,0.2,NaN,NaN
Seafile,autre,Droit,SHS,505,0,NaN,NaN
Textilus,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
Textilus,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
Textilus,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
Textilus,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
Textilus,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,1,NaN,NaN
Textilus,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
Textilus,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
PDF Pro,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
PDF Pro,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
PDF Pro,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
PDF Pro,autre,Médecine,Médecine,3803,0,NaN,NaN
PDF Pro,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
PDF Pro,autre,Sciences physiques,STEM,2598,0,NaN,NaN
PDF Pro,autre,Droit,SHS,505,0,NaN,NaN
ABBYY FineReader,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
ABBYY FineReader,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
ABBYY FineReader,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
ABBYY FineReader,autre,Médecine,Médecine,3803,0,NaN,NaN
ABBYY FineReader,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
ABBYY FineReader,autre,Sciences physiques,STEM,2598,0,NaN,NaN
ABBYY FineReader,autre,Droit,SHS,505,0,NaN,NaN
Madoko,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Madoko,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Madoko,balisage et texte brut,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Madoko,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Madoko,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Madoko,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Madoko,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Scholarly Markdown,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
WriteMonkey,balisage et texte brut,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
WriteMonkey,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
WriteMonkey,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
WriteMonkey,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
WriteMonkey,balisage et texte brut,Arts et Lettres,SHS,3154,0.5,NaN,NaN
WriteMonkey,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
WriteMonkey,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
journal submission system,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
journal submission system,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
journal submission system,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
journal submission system,autre,Médecine,Médecine,3803,1,NaN,NaN
journal submission system,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
journal submission system,autre,Sciences physiques,STEM,2598,0,NaN,NaN
journal submission system,autre,Droit,SHS,505,0,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Médecine,Médecine,3803,1,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Sciences de la vie,STEM,5162,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Médecine,Médecine,3803,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Arts et Lettres,SHS,3154,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Sciences physiques,STEM,2598,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Droit,SHS,505,0,NaN,NaN
MathMagic,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
MathMagic,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
MathMagic,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MathMagic,autre,Médecine,Médecine,3803,0,NaN,NaN
MathMagic,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
MathMagic,autre,Sciences physiques,STEM,2598,0,NaN,NaN
MathMagic,autre,Droit,SHS,505,0,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
